강남구,2.6,720,6,강동구,2.1,1225,2,강북구,0.2,66,2,강서구,1.4,1116,4,관악구,3.4,615,7,광진구,0.7,1368,4,구로구,0.4,150,2,금천구,2,763,3,노원구,2.7,603,3,도봉구,2,902,3,동대문구,0.8,511,4,동작구,2.5,1199,6,마포구,1.5,738,4,서대문구,2,1079,4,서초구,3,1302,6,성동구,0.6,281,2,성북구,0.9,931,3,송파구,3.3,936,6,양천구,2.5,8,4,영등포구,0.4,1095,2,용산구,2.6,596,3,은평구,1.4,833,3,종로구,1.2,938,3,중구,2.3,934,4,중랑구,1.1,1103,6
강남구,1.7,829,5,강동구,1.5,215,3,강북구,1,438,3,강서구,2.2,1249,5,관악구,2.1,39,8,광진구,1.6,740,4,구로구,1,565,4,금천구,2,1316,4,노원구,1.2,831,3,도봉구,1.5,1198,4,동대문구,1,1372,2,동작구,1.2,679,5,마포구,1.4,779,4,서대문구,1.4,812,5,서초구,3,129,4,성동구,1.9,1028,6,성북구,1.3,1137,3,송파구,1.4,697,4,양천구,1.3,725,4,영등포구,2.2,1421,4,용산구,1.5,1265,4,은평구,2.9,1035,6,종로구,1,52,0,중구,1.4,1126,3,중랑구,1,9,5
강남구,2.3,900,5,강동구,1,384,4,강북구,1.3,818,6,강서구,1,1031,5,관악구,1.8,742,4,광진구,1.8,1373,4,구로구,2.4,883,4,금천구,2.2,360,2,노원구,1.7,682,4,도봉구,2,1211,3,동대문구,0.4,771,2,동작구,3,439,6,마포구,0.7,235,2,서대문구,2,848,4,서초구,0.6,75,3,성동구,2.2,23,4,성북구,0.5,1313,3,송파구,1,319,4,양천구,1.5,1021,5,영등포구,1.3,1086,5,용산구,1.5,695,4,은평구,1.6,1285,4,종로구,1.8,302,5,중구,1.2,1244,3,중랑구,1.5,1239,4
강남구,1.3,615,3,강동구,1.2,1251,5,강북구,2,190,6,강서구,2.6,1324,6,관악구,1.9,385,6,광진구,1.2,728,4,구로구,0.6,125,3,금천구,0.7,977,2,노원구,6.5,179,5,도봉구,2.5,1309,4,동대문구,0.5,707,2,동작구,2.6,607,6,마포구,0.6,1014,3,서대문구,1.8,538,3,서초구,1.2,21,4,성동구,2,1149,4,성북구,0.8,42,4,송파구,1.8,1031,8,양천구,2,740,4,영등포구,1.6,284,4,용산구,0.8,1104,4,은평구,0.7,1109,4,종로구,0.3,1151,1,중구,1,1065,5,중랑구,1.2,859,6
강남구,2.2,19,3,강동구,1.5,701,5,강북구,1.6,577,4,강서구,2,1050,4,관악구,3,429,9,광진구,1.7,1214,4,구로구,1.3,754,3,금천구,1.2,1033,5,노원구,1,758,4,도봉구,2,1428,4,동대문구,1.5,251,4,동작구,2.1,1151,6,마포구,1.9,1075,5,서대문구,1.4,1084,4,서초구,1.9,1185,4,성동구,0.8,1223,3,성북구,0.8,1307,4,송파구,1,922,2,양천구,1.3,266,4,영등포구,1,1078,5,용산구,0.6,1430,2,은평구,2.9,1330,2,종로구,1,879,4,중구,1,440,3,중랑구,2,1372,4
강남구,1.9,101,4,강동구,2,156,6,강북구,0.8,1057,4,강서구,1.9,551,5,관악구,0.5,1228,5,광진구,1.7,1249,4,구로구,1.6,1176,5,금천구,1.2,1124,2,노원구,1.7,523,4,도봉구,1.8,569,4,동대문구,1.5,255,3,동작구,3,1228,6,마포구,0.7,1339,3,서대문구,2.3,901,4,서초구,1.4,519,4,성동구,1.8,885,2,성북구,0.8,1082,3,송파구,1.4,969,4,양천구,1.5,507,5,영등포구,1.4,804,4,용산구,1.3,1240,5,은평구,0.6,360,5,종로구,0.8,697,2,중구,0.7,972,3,중랑구,2,59,3
강남구,1.8,850,3,강동구,1.4,856,4,강북구,1.6,1414,3,강서구,1,793,2,관악구,1.7,619,7,광진구,1.1,188,3,구로구,3.5,546,6,금천구,0.5,806,2,노원구,1.2,838,4,도봉구,0.4,997,3,동대문구,1.5,689,3,동작구,2,707,3,마포구,1,1344,5,서대문구,0.8,1227,4,서초구,0.2,1017,2,성동구,1.5,415,4,성북구,1,1275,4,송파구,3.7,516,4,양천구,2.3,840,5,영등포구,1.1,1393,4,용산구,2,1072,5,은평구,1.9,781,4,종로구,0.6,1278,2,중구,1.1,1111,5,중랑구,0.9,589,4
강남구,1.5,1072,5,강동구,0.1,586,1,강북구,1.1,1317,10,강서구,3.4,1292,5,관악구,2.5,1077,6,광진구,0.7,873,3,구로구,1.6,1302,4,금천구,1.7,250,6,노원구,2.7,1296,4,도봉구,2,220,4,동대문구,1.5,780,4,동작구,1,1147,2,마포구,1.2,241,5,서대문구,1.8,1301,5,서초구,1.2,1013,4,성동구,1.3,1342,5,성북구,1.1,257,4,송파구,2.4,939,3,양천구,1,55,4,영등포구,2.2,872,7,용산구,3.5,725,5,은평구,1.2,839,3,종로구,0.9,1071,6,중구,2.5,749,3,중랑구,1.6,1277,4
강남구,2.1,1103,5,강동구,1,1276,2,강북구,1,157,4,강서구,3.2,81,8,관악구,2,562,5,광진구,1.8,1363,5,구로구,1.5,808,5,금천구,0.5,663,2,노원구,1.5,192,3,도봉구,1.5,692,5,동대문구,1.4,932,4,동작구,5.3,950,2,마포구,0.6,625,3,서대문구,1.5,1322,5,서초구,4,1104,6,성동구,0.8,661,2,성북구,0.9,947,4,송파구,0.8,990,3,양천구,1.5,1030,4,영등포구,1.9,82,4,용산구,0.1,691,2,은평구,1.9,163,4,종로구,1.2,1153,2,중구,1.5,1105,4,중랑구,1,1303,4
강남구,0.7,2,3,강동구,2.6,1382,5,강북구,1.5,326,5,강서구,2.3,499,5,관악구,2,1278,5,광진구,2.6,1219,5,구로구,1.6,19,4,금천구,1.5,922,6,노원구,2.1,669,4,도봉구,2,1432,3,동대문구,1.1,1313,3,동작구,0.8,1074,4,마포구,2.4,1168,5,서대문구,2.3,797,4,서초구,2.5,509,5,성동구,2.1,1087,5,성북구,1.4,693,5,송파구,1,1083,3,양천구,3,732,7,영등포구,1.5,1065,3,용산구,1.5,302,7,은평구,2.5,196,5,종로구,0.2,69,2,중구,1.5,518,4,중랑구,1.5,360,5
강남구,1.5,930,4,강동구,2.4,28,5,강북구,0.8,793,3,강서구,1.5,486,4,관악구,3,926,10,광진구,1.8,292,6,구로구,1.4,187,3,금천구,1,205,2,노원구,2,1001,5,도봉구,1.6,698,3,동대문구,1.2,821,2,동작구,2.4,1421,6,마포구,0.7,1128,3,서대문구,0.2,229,1,서초구,1.6,559,5,성동구,1.1,38,5,성북구,0.8,44,3,송파구,2.8,992,5,양천구,1.2,930,3,영등포구,0.8,1362,5,용산구,1.3,464,2,은평구,2.1,1421,4,종로구,1.6,370,4,중구,0.9,1017,4,중랑구,1.4,1413,3
강남구,3.7,743,4,강동구,3.5,192,7,강북구,0.9,209,3,강서구,0.8,737,4,관악구,1.4,1192,4,광진구,1,1012,3,구로구,2.1,1036,4,금천구,1.2,1205,4,노원구,5.1,182,5,도봉구,1,615,2,동대문구,0.9,1126,4,동작구,2.5,1431,5,마포구,0.6,518,5,서대문구,0.5,594,2,서초구,3,712,4,성동구,2,555,3,성북구,2.8,767,7,송파구,5,986,7,양천구,0.9,929,3,영등포구,1.7,784,4,용산구,1.9,542,4,은평구,3.2,1220,6,종로구,1.3,962,5,중구,1.1,590,4,중랑구,1,1164,3
강남구,3.6,913,6,강동구,3.5,1114,9,강북구,1.1,606,4,강서구,4,768,5,관악구,1.4,390,6,광진구,1.2,1082,5,구로구,1.2,931,3,금천구,0.9,1039,5,노원구,3.3,86,7,도봉구,1.7,92,5,동대문구,1.5,725,4,동작구,2.2,250,6,마포구,1.7,1171,5,서대문구,0.8,60,3,서초구,2.6,757,5,성동구,1,201,5,성북구,2.3,795,6,송파구,1.5,623,6,양천구,1.2,888,7,영등포구,0.4,1246,3,용산구,2.3,161,3,은평구,2.2,1403,3,종로구,1.2,1173,6,중구,0.8,412,4,중랑구,1.1,1017,4
강남구,2.4,1096,4,강동구,2,612,3,강북구,1.3,1302,4,강서구,2.3,948,4,관악구,2,1415,5,광진구,1,1158,4,구로구,1.2,952,4,금천구,1,1244,4,노원구,1.5,2,3,도봉구,0.7,1223,3,동대문구,1,872,3,동작구,1.6,1225,3,마포구,0.8,527,5,서대문구,2.6,677,4,서초구,2.6,885,4,성동구,0.4,549,2,성북구,1.1,89,4,송파구,3.4,1068,4,양천구,3,139,6,영등포구,0.5,1254,2,용산구,3.1,1124,4,은평구,2.5,1350,4,종로구,2,1198,3,중구,1.5,309,4,중랑구,1,379,5
강남구,3.1,846,5,강동구,0.7,112,3,강북구,0.7,99,2,강서구,4,876,4,관악구,0.8,404,3,광진구,3.2,119,5,구로구,1,1246,2,금천구,2,524,6,노원구,1.5,55,4,도봉구,1.7,1244,4,동대문구,1,1119,3,동작구,3.1,1230,5,마포구,1.1,1087,5,서대문구,1.4,215,4,서초구,1,1079,5,성동구,1,1325,3,성북구,1.2,1124,4,송파구,1.5,186,7,양천구,3.5,490,5,영등포구,3,588,7,용산구,2.6,346,6,은평구,2.5,249,4,종로구,0.7,701,3,중구,0.5,549,1,중랑구,1,583,3
